cluster_representative	cluster_component
47142-MDR1_HUMAN@pmd	47231-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47263-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47168-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47200-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47232-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47264-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47169-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47201-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47233-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47265-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47170-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47202-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47234-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47266-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47171-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47203-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47235-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47267-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47172-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47204-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47236-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47268-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47141-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47173-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47205-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47237-MDR1_HUMAN@pmd
47142-MDR1_HUMAN@pmd	47269-MDR1_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47461-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47462-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47463-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47464-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47465-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47466-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47467-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47468-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47469-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47470-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47459-TNR1A_HUMAN@pmd
47461-TNR1A_HUMAN@pmd	47460-TNR1A_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47645-TFE2_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47646-TFE2_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47647-TFE2_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47642-TFE2_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47643-TFE2_HUMAN@pmd
47645-TFE2_HUMAN@pmd	47644-TFE2_HUMAN@pmd
47945-AHR_HUMAN@pmd	47945-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47946-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47947-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47948-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47949-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47950-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47951-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47952-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47953-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47954-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47955-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47956-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47957-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47958-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47959-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47960-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47961-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47962-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47963-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47964-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47943-AHR_HUMAN@pmd
47945-AHR_HUMAN@pmd	47944-AHR_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48691-LGUL_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48692-LGUL_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48693-LGUL_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48694-LGUL_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48695-LGUL_HUMAN@pmd
48691-LGUL_HUMAN@pmd	48696-LGUL_HUMAN@pmd
48783-IL9R_HUMAN@pmd	48783-IL9R_HUMAN@pmd
48783-IL9R_HUMAN@pmd	48784-IL9R_HUMAN@pmd
48783-IL9R_HUMAN@pmd	48781-IL9R_HUMAN@pmd
48783-IL9R_HUMAN@pmd	48782-IL9R_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49094-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49126-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49095-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49127-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49096-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49128-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49097-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49129-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49098-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49130-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49099-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49100-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49101-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49102-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49103-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49104-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49105-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49106-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49107-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49108-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49109-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49110-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49111-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49112-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49113-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49114-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49115-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49116-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49085-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49117-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49086-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49118-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49087-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49119-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49088-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49120-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49089-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49121-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49090-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49122-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49091-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49123-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49092-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49124-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49093-IL2RA_HUMAN@pmd
49094-IL2RA_HUMAN@pmd	49125-IL2RA_HUMAN@pmd
49750-GALT_HUMAN@pmd	49750-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49751-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49752-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49753-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49754-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49755-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49756-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49747-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49748-GALT_HUMAN@pmd
49750-GALT_HUMAN@pmd	49749-GALT_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49960-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49992-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50024-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49961-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49993-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50025-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49962-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49994-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50026-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49963-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49995-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50027-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49964-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49996-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50028-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49965-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49997-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50029-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49966-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49998-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50030-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49967-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49999-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50031-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49968-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50000-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50032-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49937-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49969-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50001-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50033-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49938-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49970-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50002-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50034-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49939-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49971-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50003-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50035-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49940-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49972-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50004-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50036-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49941-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49973-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50005-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50037-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49942-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49974-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50006-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50038-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49943-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49975-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50007-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49944-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49976-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50008-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49945-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49977-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50009-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49946-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49978-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50010-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49947-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49979-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50011-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49948-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49980-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50012-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	34423-CSH_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49949-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49981-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50013-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	34424-CSH_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49950-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49982-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50014-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	34425-CSH_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49951-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49983-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50015-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	34426-CSH_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49952-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49984-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50016-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	34427-CSH_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49953-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49985-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50017-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49954-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49986-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50018-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49955-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49987-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50019-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49956-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49988-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50020-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49957-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49989-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50021-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49958-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49990-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50022-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49959-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	49991-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	50023-SOMA_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54343-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54344-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54345-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54346-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54347-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54348-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54349-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54350-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54351-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54352-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54353-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54354-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54355-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54356-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54357-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54358-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54359-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54360-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54361-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54362-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54363-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54364-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54365-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54366-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54367-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54368-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54341-PRL_HUMAN@pmd
49960-SOMA_HUMAN@pmd	54342-PRL_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50481-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50482-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50483-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50484-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50485-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50486-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50487-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50488-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50489-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50490-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50491-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50492-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50493-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50462-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50494-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50463-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50495-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50464-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50496-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50465-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50497-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50466-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50498-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50467-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50499-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50468-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50500-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50469-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50501-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50470-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50502-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50471-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50503-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50472-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50473-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50474-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50475-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50476-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50477-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50478-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50479-IFNG_HUMAN@pmd
50481-IFNG_HUMAN@pmd	50480-IFNG_HUMAN@pmd
50561-FA11_HUMAN@pmd	50561-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50562-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50563-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50564-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50565-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50566-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50567-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50556-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50557-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50558-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50559-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	50560-FA11_HUMAN@pmd
50561-FA11_HUMAN@pmd	100189-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100190-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100171-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100172-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100173-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100174-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100175-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100176-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100177-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100178-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100179-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100180-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100181-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100182-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100183-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100184-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100185-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100186-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100187-KAL_HUMAN@ec
50561-FA11_HUMAN@pmd	100188-KAL_HUMAN@ec
50609-GTR1_HUMAN@pmd	50609-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50641-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50610-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50642-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50611-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50643-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50612-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50644-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50613-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50645-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50614-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50615-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50616-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50585-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50617-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50586-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50618-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50587-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50619-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50588-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50620-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50589-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50621-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50590-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50622-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50591-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50623-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50592-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50624-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50593-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50625-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50594-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50626-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50595-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50627-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50596-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50628-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50597-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50629-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50598-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50630-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50599-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50631-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50600-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50632-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50601-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50633-GTR1_HUMAN@pmd
50609-GTR1_HUMAN@pmd	50602-GTR1_HUMAN@pmd
