cluster_representative	cluster_component
16736-Q06210@humsvar	95851-GFA1_CANAL@ec
16736-Q06210@humsvar	95852-GFA1_CANAL@ec
16736-Q06210@humsvar	95853-GFA1_CANAL@ec
16736-Q06210@humsvar	95854-GFA1_CANAL@ec
16736-Q06210@humsvar	95855-GFA1_CANAL@ec
16736-Q06210@humsvar	95856-GFA1_CANAL@ec
16736-Q06210@humsvar	95839-GFA1_CANAL@ec
16992-P11532@humsvar	16992-P11532@humsvar
16992-P11532@humsvar	16993-P11532@humsvar
16992-P11532@humsvar	16994-P11532@humsvar
16992-P11532@humsvar	16995-P11532@humsvar
16992-P11532@humsvar	16996-P11532@humsvar
16992-P11532@humsvar	16997-P11532@humsvar
16992-P11532@humsvar	16998-P11532@humsvar
16992-P11532@humsvar	16999-P11532@humsvar
16992-P11532@humsvar	16986-P11532@humsvar
16992-P11532@humsvar	16987-P11532@humsvar
16992-P11532@humsvar	16988-P11532@humsvar
16992-P11532@humsvar	16989-P11532@humsvar
16992-P11532@humsvar	16990-P11532@humsvar
16992-P11532@humsvar	16991-P11532@humsvar
17024-P01266@humsvar	17024-P01266@humsvar
17024-P01266@humsvar	17025-P01266@humsvar
17024-P01266@humsvar	12933-387@disease
17024-P01266@humsvar	9814-1990@disease
17024-P01266@humsvar	17020-P01266@humsvar
17024-P01266@humsvar	17021-P01266@humsvar
17024-P01266@humsvar	17022-P01266@humsvar
17024-P01266@humsvar	17023-P01266@humsvar
17056-O15273@humsvar	17056-O15273@humsvar
17056-O15273@humsvar	17057-O15273@humsvar
17056-O15273@humsvar	17058-O15273@humsvar
17056-O15273@humsvar	12720-21@disease
17056-O15273@humsvar	17054-O15273@humsvar
17056-O15273@humsvar	17055-O15273@humsvar
17088-Q16585@humsvar	17088-Q16585@humsvar
17088-Q16585@humsvar	17089-Q16585@humsvar
17088-Q16585@humsvar	16068-850@disease
17088-Q16585@humsvar	16069-850@disease
17088-Q16585@humsvar	16070-850@disease
17088-Q16585@humsvar	16071-850@disease
17088-Q16585@humsvar	17086-Q16585@humsvar
17088-Q16585@humsvar	17087-Q16585@humsvar
17120-Q8TF17@humsvar	17120-Q8TF17@humsvar
17120-Q8TF17@humsvar	17121-Q8TF17@humsvar
17120-Q8TF17@humsvar	17122-Q8TF17@humsvar
17120-Q8TF17@humsvar	17119-Q8TF17@humsvar
17248-P54802@humsvar	17248-P54802@humsvar
17248-P54802@humsvar	17216-P54802@humsvar
17248-P54802@humsvar	17217-P54802@humsvar
17248-P54802@humsvar	17249-P54802@humsvar
17248-P54802@humsvar	17218-P54802@humsvar
17248-P54802@humsvar	17250-P54802@humsvar
17248-P54802@humsvar	17219-P54802@humsvar
17248-P54802@humsvar	17251-P54802@humsvar
17248-P54802@humsvar	17220-P54802@humsvar
17248-P54802@humsvar	17252-P54802@humsvar
17248-P54802@humsvar	17221-P54802@humsvar
17248-P54802@humsvar	17222-P54802@humsvar
17248-P54802@humsvar	17223-P54802@humsvar
17248-P54802@humsvar	17224-P54802@humsvar
17248-P54802@humsvar	17225-P54802@humsvar
17248-P54802@humsvar	17226-P54802@humsvar
17248-P54802@humsvar	17227-P54802@humsvar
17248-P54802@humsvar	17196-P54802@humsvar
17248-P54802@humsvar	17228-P54802@humsvar
17248-P54802@humsvar	17197-P54802@humsvar
17248-P54802@humsvar	17229-P54802@humsvar
17248-P54802@humsvar	17198-P54802@humsvar
17248-P54802@humsvar	17230-P54802@humsvar
17248-P54802@humsvar	8719-128@disease
17248-P54802@humsvar	17199-P54802@humsvar
17248-P54802@humsvar	17231-P54802@humsvar
17248-P54802@humsvar	8720-128@disease
17248-P54802@humsvar	17200-P54802@humsvar
17248-P54802@humsvar	17232-P54802@humsvar
17248-P54802@humsvar	8721-128@disease
17248-P54802@humsvar	17201-P54802@humsvar
17248-P54802@humsvar	17233-P54802@humsvar
17248-P54802@humsvar	8722-128@disease
17248-P54802@humsvar	17202-P54802@humsvar
17248-P54802@humsvar	17234-P54802@humsvar
17248-P54802@humsvar	8723-128@disease
17248-P54802@humsvar	17203-P54802@humsvar
17248-P54802@humsvar	17235-P54802@humsvar
17248-P54802@humsvar	8724-128@disease
17248-P54802@humsvar	17204-P54802@humsvar
17248-P54802@humsvar	17236-P54802@humsvar
17248-P54802@humsvar	8725-128@disease
17248-P54802@humsvar	17205-P54802@humsvar
17248-P54802@humsvar	17237-P54802@humsvar
17248-P54802@humsvar	8726-128@disease
17248-P54802@humsvar	17206-P54802@humsvar
17248-P54802@humsvar	17238-P54802@humsvar
17248-P54802@humsvar	8727-128@disease
17248-P54802@humsvar	17207-P54802@humsvar
17248-P54802@humsvar	17239-P54802@humsvar
17248-P54802@humsvar	8728-128@disease
17248-P54802@humsvar	17208-P54802@humsvar
17248-P54802@humsvar	17240-P54802@humsvar
17248-P54802@humsvar	17209-P54802@humsvar
17248-P54802@humsvar	17241-P54802@humsvar
17248-P54802@humsvar	33497-ANAG_HUMAN@pmd
17248-P54802@humsvar	17210-P54802@humsvar
17248-P54802@humsvar	17242-P54802@humsvar
17248-P54802@humsvar	33498-ANAG_HUMAN@pmd
17248-P54802@humsvar	17211-P54802@humsvar
17248-P54802@humsvar	17243-P54802@humsvar
17248-P54802@humsvar	33499-ANAG_HUMAN@pmd
17248-P54802@humsvar	17212-P54802@humsvar
17248-P54802@humsvar	17244-P54802@humsvar
17248-P54802@humsvar	33500-ANAG_HUMAN@pmd
17248-P54802@humsvar	17213-P54802@humsvar
17248-P54802@humsvar	17245-P54802@humsvar
17248-P54802@humsvar	33501-ANAG_HUMAN@pmd
17248-P54802@humsvar	17214-P54802@humsvar
17248-P54802@humsvar	17246-P54802@humsvar
17248-P54802@humsvar	33502-ANAG_HUMAN@pmd
17248-P54802@humsvar	17215-P54802@humsvar
17248-P54802@humsvar	17247-P54802@humsvar
17248-P54802@humsvar	33503-ANAG_HUMAN@pmd
17312-Q9UK53@humsvar	17312-Q9UK53@humsvar
17312-Q9UK53@humsvar	17313-Q9UK53@humsvar
17312-Q9UK53@humsvar	17314-Q9UK53@humsvar
17440-Q01968@humsvar	17440-Q01968@humsvar
17440-Q01968@humsvar	17441-Q01968@humsvar
17440-Q01968@humsvar	17442-Q01968@humsvar
17440-Q01968@humsvar	17443-Q01968@humsvar
17440-Q01968@humsvar	17444-Q01968@humsvar
17440-Q01968@humsvar	17445-Q01968@humsvar
17440-Q01968@humsvar	17446-Q01968@humsvar
17440-Q01968@humsvar	17447-Q01968@humsvar
17440-Q01968@humsvar	17416-Q01968@humsvar
17440-Q01968@humsvar	17448-Q01968@humsvar
17440-Q01968@humsvar	17417-Q01968@humsvar
17440-Q01968@humsvar	17449-Q01968@humsvar
17440-Q01968@humsvar	17418-Q01968@humsvar
17440-Q01968@humsvar	17450-Q01968@humsvar
17440-Q01968@humsvar	17419-Q01968@humsvar
17440-Q01968@humsvar	17451-Q01968@humsvar
17440-Q01968@humsvar	17420-Q01968@humsvar
17440-Q01968@humsvar	17452-Q01968@humsvar
17440-Q01968@humsvar	17421-Q01968@humsvar
17440-Q01968@humsvar	17453-Q01968@humsvar
17440-Q01968@humsvar	17422-Q01968@humsvar
17440-Q01968@humsvar	17454-Q01968@humsvar
17440-Q01968@humsvar	17423-Q01968@humsvar
17440-Q01968@humsvar	17455-Q01968@humsvar
17440-Q01968@humsvar	17424-Q01968@humsvar
17440-Q01968@humsvar	17425-Q01968@humsvar
17440-Q01968@humsvar	17426-Q01968@humsvar
17440-Q01968@humsvar	17427-Q01968@humsvar
17440-Q01968@humsvar	17428-Q01968@humsvar
17440-Q01968@humsvar	17429-Q01968@humsvar
17440-Q01968@humsvar	17430-Q01968@humsvar
17440-Q01968@humsvar	17431-Q01968@humsvar
17440-Q01968@humsvar	17432-Q01968@humsvar
17440-Q01968@humsvar	17433-Q01968@humsvar
17440-Q01968@humsvar	17434-Q01968@humsvar
17440-Q01968@humsvar	17435-Q01968@humsvar
17440-Q01968@humsvar	17436-Q01968@humsvar
17440-Q01968@humsvar	17437-Q01968@humsvar
17440-Q01968@humsvar	17438-Q01968@humsvar
17440-Q01968@humsvar	17439-Q01968@humsvar
17472-Q7L5A8@humsvar	17472-Q7L5A8@humsvar
17472-Q7L5A8@humsvar	17470-Q7L5A8@humsvar
17472-Q7L5A8@humsvar	17471-Q7L5A8@humsvar
17536-P15056@humsvar	17536-P15056@humsvar
17536-P15056@humsvar	17537-P15056@humsvar
17536-P15056@humsvar	17538-P15056@humsvar
17536-P15056@humsvar	17507-P15056@humsvar
17536-P15056@humsvar	17539-P15056@humsvar
17536-P15056@humsvar	17508-P15056@humsvar
17536-P15056@humsvar	17540-P15056@humsvar
17536-P15056@humsvar	17509-P15056@humsvar
17536-P15056@humsvar	17541-P15056@humsvar
17536-P15056@humsvar	17510-P15056@humsvar
17536-P15056@humsvar	17511-P15056@humsvar
17536-P15056@humsvar	17512-P15056@humsvar
17536-P15056@humsvar	17513-P15056@humsvar
17536-P15056@humsvar	17514-P15056@humsvar
17536-P15056@humsvar	17515-P15056@humsvar
17536-P15056@humsvar	17516-P15056@humsvar
17536-P15056@humsvar	17517-P15056@humsvar
17536-P15056@humsvar	17518-P15056@humsvar
17536-P15056@humsvar	17519-P15056@humsvar
17536-P15056@humsvar	17520-P15056@humsvar
17536-P15056@humsvar	10577-573@disease
17536-P15056@humsvar	17521-P15056@humsvar
17536-P15056@humsvar	17522-P15056@humsvar
17536-P15056@humsvar	17523-P15056@humsvar
17536-P15056@humsvar	17524-P15056@humsvar
17536-P15056@humsvar	17525-P15056@humsvar
17536-P15056@humsvar	17526-P15056@humsvar
17536-P15056@humsvar	17527-P15056@humsvar
17536-P15056@humsvar	17528-P15056@humsvar
17536-P15056@humsvar	17529-P15056@humsvar
17536-P15056@humsvar	17530-P15056@humsvar
17536-P15056@humsvar	17531-P15056@humsvar
17536-P15056@humsvar	17532-P15056@humsvar
17536-P15056@humsvar	17533-P15056@humsvar
17536-P15056@humsvar	17534-P15056@humsvar
17536-P15056@humsvar	17535-P15056@humsvar
17568-O60313@humsvar	17568-O60313@humsvar
17568-O60313@humsvar	17569-O60313@humsvar
17568-O60313@humsvar	17570-O60313@humsvar
17568-O60313@humsvar	12515-1400@disease
17568-O60313@humsvar	17571-O60313@humsvar
17568-O60313@humsvar	11332-324@disease
17568-O60313@humsvar	12516-1400@disease
17568-O60313@humsvar	17572-O60313@humsvar
17568-O60313@humsvar	11333-324@disease
17568-O60313@humsvar	12517-1400@disease
17568-O60313@humsvar	17573-O60313@humsvar
17568-O60313@humsvar	11334-324@disease
17568-O60313@humsvar	12518-1400@disease
17568-O60313@humsvar	17574-O60313@humsvar
17568-O60313@humsvar	11335-324@disease
17568-O60313@humsvar	12519-1400@disease
17568-O60313@humsvar	17575-O60313@humsvar
17568-O60313@humsvar	12520-1400@disease
17568-O60313@humsvar	17576-O60313@humsvar
17568-O60313@humsvar	12521-1400@disease
17568-O60313@humsvar	17577-O60313@humsvar
17568-O60313@humsvar	12522-1400@disease
17568-O60313@humsvar	17578-O60313@humsvar
17568-O60313@humsvar	12523-1400@disease
17568-O60313@humsvar	17579-O60313@humsvar
17568-O60313@humsvar	12524-1400@disease
17568-O60313@humsvar	17580-O60313@humsvar
17568-O60313@humsvar	12525-1400@disease
17568-O60313@humsvar	17581-O60313@humsvar
17568-O60313@humsvar	17582-O60313@humsvar
17568-O60313@humsvar	15279-1983@disease
17568-O60313@humsvar	17583-O60313@humsvar
17568-O60313@humsvar	17584-O60313@humsvar
17568-O60313@humsvar	17553-O60313@humsvar
17568-O60313@humsvar	17585-O60313@humsvar
17568-O60313@humsvar	17554-O60313@humsvar
17568-O60313@humsvar	17586-O60313@humsvar
17568-O60313@humsvar	17555-O60313@humsvar
17568-O60313@humsvar	17587-O60313@humsvar
17568-O60313@humsvar	17556-O60313@humsvar
17568-O60313@humsvar	17588-O60313@humsvar
17568-O60313@humsvar	17557-O60313@humsvar
17568-O60313@humsvar	17589-O60313@humsvar
17568-O60313@humsvar	17558-O60313@humsvar
17568-O60313@humsvar	17590-O60313@humsvar
17568-O60313@humsvar	17559-O60313@humsvar
17568-O60313@humsvar	17591-O60313@humsvar
17568-O60313@humsvar	17560-O60313@humsvar
17568-O60313@humsvar	17592-O60313@humsvar
17568-O60313@humsvar	17561-O60313@humsvar
17568-O60313@humsvar	17593-O60313@humsvar
17568-O60313@humsvar	17562-O60313@humsvar
17568-O60313@humsvar	17594-O60313@humsvar
17568-O60313@humsvar	17563-O60313@humsvar
17568-O60313@humsvar	17564-O60313@humsvar
17568-O60313@humsvar	17565-O60313@humsvar
17568-O60313@humsvar	17566-O60313@humsvar
17568-O60313@humsvar	17567-O60313@humsvar
17600-Q9UHC1@humsvar	17600-Q9UHC1@humsvar
17600-Q9UHC1@humsvar	14085-1329@disease
17600-Q9UHC1@humsvar	14086-1329@disease
17600-Q9UHC1@humsvar	14087-1329@disease
17600-Q9UHC1@humsvar	14088-1329@disease
17600-Q9UHC1@humsvar	11059-1148@disease
17600-Q9UHC1@humsvar	11060-1148@disease
17600-Q9UHC1@humsvar	11061-1148@disease
17600-Q9UHC1@humsvar	11062-1148@disease
17600-Q9UHC1@humsvar	17595-Q9UHC1@humsvar
17600-Q9UHC1@humsvar	17596-Q9UHC1@humsvar
17600-Q9UHC1@humsvar	17597-Q9UHC1@humsvar
17600-Q9UHC1@humsvar	17598-Q9UHC1@humsvar
17600-Q9UHC1@humsvar	17599-Q9UHC1@humsvar
17632-P01308@humsvar	17632-P01308@humsvar
17632-P01308@humsvar	45312-INS_PIG@pmd
17632-P01308@humsvar	52704-INS_HUMAN@pmd
17632-P01308@humsvar	17633-P01308@humsvar
17632-P01308@humsvar	45313-INS_PIG@pmd
17632-P01308@humsvar	52705-INS_HUMAN@pmd
17632-P01308@humsvar	45314-INS_PIG@pmd
17632-P01308@humsvar	52706-INS_HUMAN@pmd
17632-P01308@humsvar	8867-1188@disease
17632-P01308@humsvar	45315-INS_PIG@pmd
17632-P01308@humsvar	52707-INS_HUMAN@pmd
17632-P01308@humsvar	8868-1188@disease
17632-P01308@humsvar	37380-INS_BOVIN@pmd
17632-P01308@humsvar	52708-INS_HUMAN@pmd
17632-P01308@humsvar	8869-1188@disease
17632-P01308@humsvar	37381-INS_BOVIN@pmd
17632-P01308@humsvar	52709-INS_HUMAN@pmd
17632-P01308@humsvar	8870-1188@disease
17632-P01308@humsvar	37382-INS_BOVIN@pmd
17632-P01308@humsvar	52710-INS_HUMAN@pmd
17632-P01308@humsvar	8871-1188@disease
17632-P01308@humsvar	37383-INS_BOVIN@pmd
17632-P01308@humsvar	52711-INS_HUMAN@pmd
17632-P01308@humsvar	8872-1188@disease
17632-P01308@humsvar	52712-INS_HUMAN@pmd
17632-P01308@humsvar	8873-1188@disease
17632-P01308@humsvar	52713-INS_HUMAN@pmd
17632-P01308@humsvar	8874-1188@disease
17632-P01308@humsvar	52714-INS_HUMAN@pmd
17632-P01308@humsvar	14827-2188@disease
17632-P01308@humsvar	52715-INS_HUMAN@pmd
17632-P01308@humsvar	14828-2188@disease
17632-P01308@humsvar	52716-INS_HUMAN@pmd
17632-P01308@humsvar	14829-2188@disease
17632-P01308@humsvar	52717-INS_HUMAN@pmd
17632-P01308@humsvar	14830-2188@disease
17632-P01308@humsvar	52718-INS_HUMAN@pmd
17632-P01308@humsvar	52719-INS_HUMAN@pmd
17632-P01308@humsvar	52720-INS_HUMAN@pmd
17632-P01308@humsvar	52721-INS_HUMAN@pmd
17632-P01308@humsvar	52722-INS_HUMAN@pmd
17632-P01308@humsvar	8691-1558@disease
17632-P01308@humsvar	45299-INS_PIG@pmd
17632-P01308@humsvar	52723-INS_HUMAN@pmd
17632-P01308@humsvar	8692-1558@disease
17632-P01308@humsvar	45300-INS_PIG@pmd
17632-P01308@humsvar	52724-INS_HUMAN@pmd
17632-P01308@humsvar	8693-1558@disease
17632-P01308@humsvar	45301-INS_PIG@pmd
17632-P01308@humsvar	52725-INS_HUMAN@pmd
17632-P01308@humsvar	8694-1558@disease
17632-P01308@humsvar	45302-INS_PIG@pmd
17632-P01308@humsvar	8695-1558@disease
17632-P01308@humsvar	17623-P01308@humsvar
17632-P01308@humsvar	45303-INS_PIG@pmd
17632-P01308@humsvar	17624-P01308@humsvar
17632-P01308@humsvar	45304-INS_PIG@pmd
17632-P01308@humsvar	17625-P01308@humsvar
17632-P01308@humsvar	45305-INS_PIG@pmd
17632-P01308@humsvar	52697-INS_HUMAN@pmd
17632-P01308@humsvar	17626-P01308@humsvar
17632-P01308@humsvar	45306-INS_PIG@pmd
17632-P01308@humsvar	52698-INS_HUMAN@pmd
17632-P01308@humsvar	17627-P01308@humsvar
17632-P01308@humsvar	45307-INS_PIG@pmd
17632-P01308@humsvar	52699-INS_HUMAN@pmd
17632-P01308@humsvar	17628-P01308@humsvar
17632-P01308@humsvar	45308-INS_PIG@pmd
17632-P01308@humsvar	52700-INS_HUMAN@pmd
17632-P01308@humsvar	17629-P01308@humsvar
17632-P01308@humsvar	45309-INS_PIG@pmd
17632-P01308@humsvar	52701-INS_HUMAN@pmd
17632-P01308@humsvar	17630-P01308@humsvar
17632-P01308@humsvar	45310-INS_PIG@pmd
17632-P01308@humsvar	52702-INS_HUMAN@pmd
17632-P01308@humsvar	17631-P01308@humsvar
17632-P01308@humsvar	45311-INS_PIG@pmd
17632-P01308@humsvar	52703-INS_HUMAN@pmd
18144-P05186@humsvar	18144-P05186@humsvar
18144-P05186@humsvar	18176-P05186@humsvar
18144-P05186@humsvar	18145-P05186@humsvar
18144-P05186@humsvar	18177-P05186@humsvar
18144-P05186@humsvar	11170-1672@disease
18144-P05186@humsvar	18146-P05186@humsvar
18144-P05186@humsvar	18178-P05186@humsvar
18144-P05186@humsvar	11171-1672@disease
18144-P05186@humsvar	18147-P05186@humsvar
18144-P05186@humsvar	18179-P05186@humsvar
18144-P05186@humsvar	11172-1672@disease
18144-P05186@humsvar	18148-P05186@humsvar
18144-P05186@humsvar	18180-P05186@humsvar
18144-P05186@humsvar	11173-1672@disease
18144-P05186@humsvar	18149-P05186@humsvar
18144-P05186@humsvar	18181-P05186@humsvar
18144-P05186@humsvar	11174-1672@disease
18144-P05186@humsvar	15206-2112@disease
18144-P05186@humsvar	18150-P05186@humsvar
18144-P05186@humsvar	18182-P05186@humsvar
18144-P05186@humsvar	11175-1672@disease
18144-P05186@humsvar	15207-2112@disease
18144-P05186@humsvar	18151-P05186@humsvar
18144-P05186@humsvar	18183-P05186@humsvar
18144-P05186@humsvar	11176-1672@disease
18144-P05186@humsvar	15208-2112@disease
18144-P05186@humsvar	18152-P05186@humsvar
18144-P05186@humsvar	18184-P05186@humsvar
18144-P05186@humsvar	11177-1672@disease
18144-P05186@humsvar	15209-2112@disease
18144-P05186@humsvar	18153-P05186@humsvar
18144-P05186@humsvar	18185-P05186@humsvar
18144-P05186@humsvar	11178-1672@disease
18144-P05186@humsvar	15210-2112@disease
18144-P05186@humsvar	18154-P05186@humsvar
18144-P05186@humsvar	18186-P05186@humsvar
18144-P05186@humsvar	11179-1672@disease
18144-P05186@humsvar	15211-2112@disease
18144-P05186@humsvar	18155-P05186@humsvar
18144-P05186@humsvar	18187-P05186@humsvar
18144-P05186@humsvar	11180-1672@disease
18144-P05186@humsvar	15212-2112@disease
18144-P05186@humsvar	18156-P05186@humsvar
18144-P05186@humsvar	18188-P05186@humsvar
18144-P05186@humsvar	11181-1672@disease
18144-P05186@humsvar	15213-2112@disease
18144-P05186@humsvar	18157-P05186@humsvar
18144-P05186@humsvar	18189-P05186@humsvar
18144-P05186@humsvar	11182-1672@disease
18144-P05186@humsvar	15214-2112@disease
18144-P05186@humsvar	18158-P05186@humsvar
18144-P05186@humsvar	18190-P05186@humsvar
18144-P05186@humsvar	11183-1672@disease
18144-P05186@humsvar	15215-2112@disease
18144-P05186@humsvar	18159-P05186@humsvar
18144-P05186@humsvar	18191-P05186@humsvar
18144-P05186@humsvar	11184-1672@disease
18144-P05186@humsvar	15216-2112@disease
18144-P05186@humsvar	18160-P05186@humsvar
18144-P05186@humsvar	18192-P05186@humsvar
18144-P05186@humsvar	11185-1672@disease
18144-P05186@humsvar	15217-2112@disease
18144-P05186@humsvar	18161-P05186@humsvar
18144-P05186@humsvar	18193-P05186@humsvar
18144-P05186@humsvar	11186-1672@disease
18144-P05186@humsvar	15218-2112@disease
18144-P05186@humsvar	18162-P05186@humsvar
18144-P05186@humsvar	18194-P05186@humsvar
18144-P05186@humsvar	11187-1672@disease
18144-P05186@humsvar	15219-2112@disease
18144-P05186@humsvar	18163-P05186@humsvar
18144-P05186@humsvar	18195-P05186@humsvar
18144-P05186@humsvar	52339-PPBT_HUMAN@pmd
18144-P05186@humsvar	15220-2112@disease
18144-P05186@humsvar	18164-P05186@humsvar
18144-P05186@humsvar	18196-P05186@humsvar
18144-P05186@humsvar	15221-2112@disease
18144-P05186@humsvar	18165-P05186@humsvar
18144-P05186@humsvar	18197-P05186@humsvar
18144-P05186@humsvar	71381-A993657@direct2
18144-P05186@humsvar	18166-P05186@humsvar
18144-P05186@humsvar	18198-P05186@humsvar
18144-P05186@humsvar	71382-A993657@direct2
18144-P05186@humsvar	18167-P05186@humsvar
18144-P05186@humsvar	18199-P05186@humsvar
18144-P05186@humsvar	18168-P05186@humsvar
18144-P05186@humsvar	18200-P05186@humsvar
18144-P05186@humsvar	18169-P05186@humsvar
18144-P05186@humsvar	18201-P05186@humsvar
18144-P05186@humsvar	18170-P05186@humsvar
18144-P05186@humsvar	18202-P05186@humsvar
18144-P05186@humsvar	18171-P05186@humsvar
18144-P05186@humsvar	18203-P05186@humsvar
18144-P05186@humsvar	18140-P05186@humsvar
18144-P05186@humsvar	18172-P05186@humsvar
18144-P05186@humsvar	18204-P05186@humsvar
18144-P05186@humsvar	18141-P05186@humsvar
18144-P05186@humsvar	18173-P05186@humsvar
18144-P05186@humsvar	18205-P05186@humsvar
18144-P05186@humsvar	18142-P05186@humsvar
18144-P05186@humsvar	18174-P05186@humsvar
18144-P05186@humsvar	18206-P05186@humsvar
18144-P05186@humsvar	18143-P05186@humsvar
18144-P05186@humsvar	18175-P05186@humsvar
18144-P05186@humsvar	18207-P05186@humsvar
18144-P05186@humsvar	78400-PPB1_HUMAN@ec
18144-P05186@humsvar	78401-PPB1_HUMAN@ec
18144-P05186@humsvar	78402-PPB1_HUMAN@ec
18144-P05186@humsvar	10819-1655@disease
18144-P05186@humsvar	78403-PPB1_HUMAN@ec
18144-P05186@humsvar	68580-PPB1_HUMAN@pmd
18144-P05186@humsvar	78404-PPB1_HUMAN@ec
18144-P05186@humsvar	68581-PPB1_HUMAN@pmd
18144-P05186@humsvar	78405-PPB1_HUMAN@ec
18144-P05186@humsvar	68582-PPB1_HUMAN@pmd
18144-P05186@humsvar	78406-PPB1_HUMAN@ec
18144-P05186@humsvar	68583-PPB1_HUMAN@pmd
18144-P05186@humsvar	78407-PPB1_HUMAN@ec
18144-P05186@humsvar	68584-PPB1_HUMAN@pmd
18144-P05186@humsvar	78408-PPB1_HUMAN@ec
18144-P05186@humsvar	68585-PPB1_HUMAN@pmd
18144-P05186@humsvar	78409-PPB1_HUMAN@ec
18144-P05186@humsvar	68586-PPB1_HUMAN@pmd
18144-P05186@humsvar	78410-PPB1_HUMAN@ec
18144-P05186@humsvar	68587-PPB1_HUMAN@pmd
18144-P05186@humsvar	78411-PPB1_HUMAN@ec
18144-P05186@humsvar	68588-PPB1_HUMAN@pmd
18144-P05186@humsvar	78412-PPB1_HUMAN@ec
18144-P05186@humsvar	68589-PPB1_HUMAN@pmd
18144-P05186@humsvar	78413-PPB1_HUMAN@ec
18144-P05186@humsvar	68590-PPB1_HUMAN@pmd
18144-P05186@humsvar	78414-PPB1_HUMAN@ec
18144-P05186@humsvar	68591-PPB1_HUMAN@pmd
18144-P05186@humsvar	78415-PPB1_HUMAN@ec
18144-P05186@humsvar	68592-PPB1_HUMAN@pmd
18144-P05186@humsvar	78416-PPB1_HUMAN@ec
18144-P05186@humsvar	68593-PPB1_HUMAN@pmd
18144-P05186@humsvar	78417-PPB1_HUMAN@ec
18144-P05186@humsvar	68594-PPB1_HUMAN@pmd
18144-P05186@humsvar	78418-PPB1_HUMAN@ec
18144-P05186@humsvar	68595-PPB1_HUMAN@pmd
18144-P05186@humsvar	78419-PPB1_HUMAN@ec
18144-P05186@humsvar	5396-S12076@yana
18144-P05186@humsvar	68596-PPB1_HUMAN@pmd
18144-P05186@humsvar	78420-PPB1_HUMAN@ec
18144-P05186@humsvar	5397-S12076@yana
18144-P05186@humsvar	68597-PPB1_HUMAN@pmd
18144-P05186@humsvar	78421-PPB1_HUMAN@ec
18144-P05186@humsvar	5398-S12076@yana
18144-P05186@humsvar	68598-PPB1_HUMAN@pmd
18144-P05186@humsvar	78390-PPB1_HUMAN@ec
18144-P05186@humsvar	5399-S12076@yana
18144-P05186@humsvar	68599-PPB1_HUMAN@pmd
18144-P05186@humsvar	78391-PPB1_HUMAN@ec
18144-P05186@humsvar	5400-S12076@yana
18144-P05186@humsvar	68600-PPB1_HUMAN@pmd
18144-P05186@humsvar	78392-PPB1_HUMAN@ec
18144-P05186@humsvar	5401-S12076@yana
18144-P05186@humsvar	68601-PPB1_HUMAN@pmd
18144-P05186@humsvar	78393-PPB1_HUMAN@ec
18144-P05186@humsvar	5402-S12076@yana
